	time(s)		<A>		Std(A)
   4.5625000e-01   3.0583333e+01   4.0044302e+00
   4.5630000e-01   3.0520833e+01   3.8591675e+00
   4.5635000e-01   3.0500000e+01   3.9786665e+00
   4.5640000e-01   3.0500000e+01   4.0423292e+00
   4.5645000e-01   3.0583333e+01   3.9777751e+00
   4.5650000e-01   3.0562500e+01   3.9674540e+00
   4.5655000e-01   3.0583333e+01   3.9184959e+00
   4.5660000e-01   3.0541667e+01   3.8864650e+00
   4.5665000e-01   3.0562500e+01   3.9781651e+00
   4.5670000e-01   3.0562500e+01   3.8642180e+00
   4.5675000e-01   3.0604167e+01   3.9396489e+00
   4.5680000e-01   3.0604167e+01   4.0356896e+00
   4.5685000e-01   3.0708333e+01   4.0840027e+00
   4.5690000e-01   3.0687500e+01   4.0220470e+00
   4.5695000e-01   3.0604167e+01   3.9772736e+00
   4.5700000e-01   3.0645833e+01   3.9490887e+00
   4.5705000e-01   3.0687500e+01   3.9039328e+00
   4.5710000e-01   3.0687500e+01   3.6794787e+00
   4.5715000e-01   3.0604167e+01   3.8633002e+00
   4.5720000e-01   3.0687500e+01   3.7082785e+00
   4.5725000e-01   3.0666667e+01   3.7150260e+00
   4.5730000e-01   3.0562500e+01   3.7068439e+00
   4.5735000e-01   3.0562500e+01   3.7411242e+00
   4.5740000e-01   3.0625000e+01   3.7338304e+00
   4.5745000e-01   3.0666667e+01   3.6805026e+00
   4.5750000e-01   3.0604167e+01   3.6596685e+00
   4.5755000e-01   3.0708333e+01   3.6956463e+00
   4.5760000e-01   3.0770833e+01   3.4778300e+00
   4.5765000e-01   3.0791667e+01   3.5786502e+00
   4.5770000e-01   3.0791667e+01   3.7753869e+00
   4.5775000e-01   3.0791667e+01   3.8202057e+00
   4.5780000e-01   3.0750000e+01   3.7784383e+00
   4.5785000e-01   3.0687500e+01   3.8655943e+00
   4.5790000e-01   3.0708333e+01   3.9623673e+00
   4.5795000e-01   3.0812500e+01   4.0457819e+00
   4.5800000e-01   3.0833333e+01   4.0070859e+00
   4.5805000e-01   3.0729167e+01   3.8852672e+00
   4.5810000e-01   3.0895833e+01   3.8770442e+00
   4.5815000e-01   3.0833333e+01   3.8334104e+00
   4.5820000e-01   3.0791667e+01   3.9891253e+00
   4.5825000e-01   3.0812500e+01   4.0088002e+00
   4.5830000e-01   3.0770833e+01   4.1062463e+00
   4.5835000e-01   3.0937500e+01   4.2845902e+00
   4.5840000e-01   3.0895833e+01   4.2438420e+00
   4.5845000e-01   3.0770833e+01   4.2086010e+00
   4.5850000e-01   3.0875000e+01   4.1852070e+00
   4.5855000e-01   3.0916667e+01   4.2014857e+00
   4.5860000e-01   3.1020833e+01   4.0449053e+00
   4.5865000e-01   3.1000000e+01   4.1616282e+00
   4.5870000e-01   3.1062500e+01   4.2746469e+00
   4.5875000e-01   3.1020833e+01   4.2750617e+00
   4.5880000e-01   3.1000000e+01   4.2974510e+00
   4.5885000e-01   3.1041667e+01   4.2773940e+00
   4.5890000e-01   3.1145833e+01   4.2275167e+00
   4.5895000e-01   3.1125000e+01   4.2004306e+00
   4.5900000e-01   3.1104167e+01   4.2887264e+00
   4.5905000e-01   3.1000000e+01   4.3023991e+00
   4.5910000e-01   3.1125000e+01   4.2955940e+00
   4.5915000e-01   3.1229167e+01   4.3331458e+00
   4.5920000e-01   3.1208333e+01   4.3513673e+00
   4.5925000e-01   3.1187500e+01   4.2957488e+00
   4.5930000e-01   3.1250000e+01   4.2900181e+00
   4.5935000e-01   3.1166667e+01   4.3188520e+00
   4.5940000e-01   3.1083333e+01   4.2618213e+00
   4.5945000e-01   3.1083333e+01   4.3213145e+00
   4.5950000e-01   3.1020833e+01   4.2949232e+00
   4.5955000e-01   3.1208333e+01   4.1203095e+00
   4.5960000e-01   3.1291667e+01   4.0996021e+00
   4.5965000e-01   3.1354167e+01   4.1023583e+00
   4.5970000e-01   3.1250000e+01   4.0502167e+00
   4.5975000e-01   3.1270833e+01   3.9879584e+00
   4.5980000e-01   3.1166667e+01   3.8939852e+00
   4.5985000e-01   3.1187500e+01   3.8902839e+00
   4.5990000e-01   3.1145833e+01   3.7415982e+00
   4.5995000e-01   3.1145833e+01   3.7302078e+00
   4.6000000e-01   3.0979167e+01   3.6640263e+00
   4.6005000e-01   3.1187500e+01   3.7225949e+00
   4.6010000e-01   3.1166667e+01   3.7435524e+00
   4.6015000e-01   3.1145833e+01   3.6842943e+00
   4.6020000e-01   3.1187500e+01   3.7961697e+00
   4.6025000e-01   3.1125000e+01   3.7735079e+00
   4.6030000e-01   3.1083333e+01   3.7859389e+00
   4.6035000e-01   3.1104167e+01   3.8715525e+00
   4.6040000e-01   3.1250000e+01   3.8729833e+00
   4.6045000e-01   3.1062500e+01   3.9594017e+00
   4.6050000e-01   3.1041667e+01   3.9191745e+00
   4.6055000e-01   3.1041667e+01   3.9245996e+00
   4.6060000e-01   3.1104167e+01   3.9585060e+00
   4.6065000e-01   3.1083333e+01   3.9991134e+00
   4.6070000e-01   3.0958333e+01   4.0157050e+00
   4.6075000e-01   3.0979167e+01   4.0449053e+00
   4.6080000e-01   3.0979167e+01   4.1023583e+00
   4.6085000e-01   3.1125000e+01   4.0086343e+00
   4.6090000e-01   3.1000000e+01   4.0317886e+00
   4.6095000e-01   3.0916667e+01   3.9884585e+00
   4.6100000e-01   3.0812500e+01   3.9066569e+00
   4.6105000e-01   3.0770833e+01   3.9261241e+00
   4.6110000e-01   3.0854167e+01   3.9999446e+00
   4.6115000e-01   3.0625000e+01   3.9064867e+00
   4.6120000e-01   3.0479167e+01   3.9946218e+00
   4.6125000e-01   3.0625000e+01   3.9926795e+00
   4.6130000e-01   3.0520833e+01   4.0632739e+00
   4.6135000e-01   3.0500000e+01   4.0842198e+00
   4.6140000e-01   3.0479167e+01   3.9571620e+00
   4.6145000e-01   3.0562500e+01   4.0048176e+00
   4.6150000e-01   3.0625000e+01   4.0033231e+00
   4.6155000e-01   3.0500000e+01   3.9786665e+00
   4.6160000e-01   3.0458333e+01   3.9997784e+00
   4.6165000e-01   3.0541667e+01   3.8919357e+00
   4.6170000e-01   3.0625000e+01   3.9227921e+00
   4.6175000e-01   3.0687500e+01   3.9580580e+00
   4.6180000e-01   3.0666667e+01   4.0598361e+00
   4.6185000e-01   3.0708333e+01   4.0315687e+00
   4.6190000e-01   3.0583333e+01   3.9884585e+00
   4.6195000e-01   3.0479167e+01   3.8866360e+00
   4.6200000e-01   3.0500000e+01   3.7699822e+00
   4.6205000e-01   3.0625000e+01   3.7109671e+00
   4.6210000e-01   3.0625000e+01   3.8239169e+00
   4.6215000e-01   3.0770833e+01   3.9152706e+00
   4.6220000e-01   3.0687500e+01   4.0484105e+00
   4.6225000e-01   3.0750000e+01   3.9383548e+00
   4.6230000e-01   3.0770833e+01   3.8106211e+00
   4.6235000e-01   3.0604167e+01   3.8245544e+00
   4.6240000e-01   3.0458333e+01   3.8090504e+00
   4.6245000e-01   3.0437500e+01   3.8365890e+00
   4.6250000e-01   3.0416667e+01   3.7350174e+00
   4.6255000e-01   3.0375000e+01   3.7622142e+00
   4.6260000e-01   3.0583333e+01   3.7803148e+00
   4.6265000e-01   3.0541667e+01   3.6317649e+00
   4.6270000e-01   3.0458333e+01   3.5065794e+00
   4.6275000e-01   3.0458333e+01   3.4391880e+00
   4.6280000e-01   3.0500000e+01   3.4456263e+00
   4.6285000e-01   3.0500000e+01   3.3005480e+00
   4.6290000e-01   3.0479167e+01   3.2287906e+00
   4.6295000e-01   3.0479167e+01   3.2221942e+00
   4.6300000e-01   3.0416667e+01   3.2994734e+00
   4.6305000e-01   3.0270833e+01   3.3942353e+00
   4.6310000e-01   3.0375000e+01   3.3110068e+00
   4.6315000e-01   3.0395833e+01   3.2534079e+00
   4.6320000e-01   3.0270833e+01   3.3309610e+00
   4.6325000e-01   3.0312500e+01   3.0538169e+00
   4.6330000e-01   3.0291667e+01   3.0594001e+00
   4.6335000e-01   3.0166667e+01   3.2376333e+00
   4.6340000e-01   3.0125000e+01   3.2526585e+00
   4.6345000e-01   3.0270833e+01   3.1739604e+00
   4.6350000e-01   3.0312500e+01   3.1158910e+00
   4.6355000e-01   3.0208333e+01   3.2482947e+00
   4.6360000e-01   3.0187500e+01   3.2199924e+00
   4.6365000e-01   3.0333333e+01   3.1442845e+00
   4.6370000e-01   3.0333333e+01   3.1375104e+00
   4.6375000e-01   3.0416667e+01   3.0793294e+00
   4.6380000e-01   3.0458333e+01   2.9532408e+00
   4.6385000e-01   3.0479167e+01   3.0176050e+00
   4.6390000e-01   3.0479167e+01   3.0246476e+00
   4.6395000e-01   3.0541667e+01   3.0524377e+00
   4.6400000e-01   3.0708333e+01   2.9961559e+00
   4.6405000e-01   3.0791667e+01   2.9890462e+00
   4.6410000e-01   3.0750000e+01   2.9282193e+00
   4.6415000e-01   3.0750000e+01   3.0282359e+00
   4.6420000e-01   3.0562500e+01   3.0798332e+00
   4.6425000e-01   3.0500000e+01   2.9750738e+00
   4.6430000e-01   3.0458333e+01   2.9747758e+00
   4.6435000e-01   3.0437500e+01   2.9384194e+00
   4.6440000e-01   3.0333333e+01   2.9845940e+00
   4.6445000e-01   3.0541667e+01   2.9676148e+00
   4.6450000e-01   3.0416667e+01   2.8571175e+00
   4.6455000e-01   3.0562500e+01   2.8650963e+00
   4.6460000e-01   3.0604167e+01   2.8564193e+00
   4.6465000e-01   3.0520833e+01   3.0526555e+00
   4.6470000e-01   3.0395833e+01   3.0924726e+00
   4.6475000e-01   3.0479167e+01   3.0873082e+00
   4.6480000e-01   3.0458333e+01   3.1008464e+00
   4.6485000e-01   3.0416667e+01   3.2409175e+00
   4.6490000e-01   3.0416667e+01   3.1408993e+00
   4.6495000e-01   3.0458333e+01   3.1754265e+00
   4.6500000e-01   3.0500000e+01   3.0735661e+00
   4.6505000e-01   3.0500000e+01   3.1823984e+00
   4.6510000e-01   3.0479167e+01   3.2221942e+00
   4.6515000e-01   3.0416667e+01   3.0654793e+00
   4.6520000e-01   3.0479167e+01   2.9172239e+00
   4.6525000e-01   3.0479167e+01   2.9390227e+00
   4.6530000e-01   3.0395833e+01   2.9946021e+00
   4.6535000e-01   3.0479167e+01   3.0105459e+00
   4.6540000e-01   3.0541667e+01   3.1281721e+00
   4.6545000e-01   3.0395833e+01   3.0369328e+00
   4.6550000e-01   3.0500000e+01   3.0387567e+00
   4.6555000e-01   3.0458333e+01   3.1754265e+00
   4.6560000e-01   3.0354167e+01   3.2254941e+00
   4.6565000e-01   3.0333333e+01   3.3026961e+00
   4.6570000e-01   3.0437500e+01   3.3701206e+00
   4.6575000e-01   3.0520833e+01   3.4517315e+00
   4.6580000e-01   3.0562500e+01   3.4140277e+00
   4.6585000e-01   3.0625000e+01   3.4740681e+00
   4.6590000e-01   3.0604167e+01   3.4129889e+00
   4.6595000e-01   3.0500000e+01   3.3580643e+00
   4.6600000e-01   3.0645833e+01   3.2972560e+00
   4.6605000e-01   3.0583333e+01   3.0793294e+00
   4.6610000e-01   3.0458333e+01   3.1687190e+00
   4.6615000e-01   3.0604167e+01   3.2006621e+00
   4.6620000e-01   3.0625000e+01   3.1054174e+00
   4.6625000e-01   3.0666667e+01   3.1577890e+00
   4.6630000e-01   3.0604167e+01   3.2271428e+00
   4.6635000e-01   3.0583333e+01   3.3443082e+00
   4.6640000e-01   3.0604167e+01   3.2859442e+00
   4.6645000e-01   3.0583333e+01   3.2409175e+00
   4.6650000e-01   3.0520833e+01   3.1010608e+00
   4.6655000e-01   3.0541667e+01   3.1213631e+00
   4.6660000e-01   3.0625000e+01   3.1597536e+00
   4.6665000e-01   3.0666667e+01   3.1442845e+00
   4.6670000e-01   3.0770833e+01   3.0890306e+00
   4.6675000e-01   3.0687500e+01   3.0746475e+00
   4.6680000e-01   3.0479167e+01   3.2221942e+00
   4.6685000e-01   3.0437500e+01   3.1616468e+00
   4.6690000e-01   3.0458333e+01   3.1887991e+00
   4.6695000e-01   3.0437500e+01   3.1817716e+00
   4.6700000e-01   3.0500000e+01   3.2746609e+00
   4.6705000e-01   3.0500000e+01   3.3262336e+00
   4.6710000e-01   3.0375000e+01   3.2722235e+00
   4.6715000e-01   3.0375000e+01   3.2131710e+00
   4.6720000e-01   3.0500000e+01   3.3198308e+00
   4.6725000e-01   3.0750000e+01   3.4794228e+00
   4.6730000e-01   3.0833333e+01   3.4166883e+00
   4.6735000e-01   3.0770833e+01   3.3213659e+00
   4.6740000e-01   3.0854167e+01   3.4946134e+00
   4.6745000e-01   3.0916667e+01   3.4692162e+00
   4.6750000e-01   3.0937500e+01   3.5634447e+00
   4.6755000e-01   3.1083333e+01   3.7463931e+00
   4.6760000e-01   3.1041667e+01   3.7243211e+00
   4.6765000e-01   3.0958333e+01   3.7186038e+00
   4.6770000e-01   3.0937500e+01   3.8003709e+00
   4.6775000e-01   3.0770833e+01   3.7430195e+00
   4.6780000e-01   3.0833333e+01   3.8555477e+00
   4.6785000e-01   3.0770833e+01   3.7826006e+00
   4.6790000e-01   3.0750000e+01   3.8509463e+00
   4.6795000e-01   3.0770833e+01   3.8605456e+00
   4.6800000e-01   3.0791667e+01   3.8809866e+00
   4.6805000e-01   3.0854167e+01   3.9301864e+00
   4.6810000e-01   3.0687500e+01   3.8324274e+00
   4.6815000e-01   3.0666667e+01   3.7943594e+00
   4.6820000e-01   3.0875000e+01   3.7791421e+00
   4.6825000e-01   3.0770833e+01   3.7030154e+00
   4.6830000e-01   3.0729167e+01   3.7458606e+00
   4.6835000e-01   3.0729167e+01   3.6770686e+00
   4.6840000e-01   3.0729167e+01   3.6943867e+00
   4.6845000e-01   3.0645833e+01   3.6640263e+00
   4.6850000e-01   3.0666667e+01   3.7321680e+00
   4.6855000e-01   3.0625000e+01   3.7847679e+00
   4.6860000e-01   3.0687500e+01   3.7933663e+00
   4.6865000e-01   3.0645833e+01   3.6929466e+00
   4.6870000e-01   3.0750000e+01   3.5699693e+00
   4.6875000e-01   3.0729167e+01   3.5594620e+00
   4.6880000e-01   3.0812500e+01   3.4435030e+00
   4.6885000e-01   3.0916667e+01   3.5179378e+00
   4.6890000e-01   3.0916667e+01   3.4997467e+00
   4.6895000e-01   3.0854167e+01   3.4207725e+00
   4.6900000e-01   3.0750000e+01   3.4177260e+00
   4.6905000e-01   3.0791667e+01   3.5307665e+00
   4.6910000e-01   3.0687500e+01   3.6504517e+00
   4.6915000e-01   3.0687500e+01   3.6446186e+00
   4.6920000e-01   3.0645833e+01   3.5758622e+00
   4.6925000e-01   3.0625000e+01   3.5166776e+00
   4.6930000e-01   3.0625000e+01   3.6062888e+00
   4.6935000e-01   3.0520833e+01   3.6143307e+00
   4.6940000e-01   3.0520833e+01   3.6494802e+00
   4.6945000e-01   3.0750000e+01   3.4671713e+00
   4.6950000e-01   3.0625000e+01   3.4371252e+00
   4.6955000e-01   3.0750000e+01   3.5340291e+00
   4.6960000e-01   3.0666667e+01   3.5269982e+00
   4.6965000e-01   3.0583333e+01   3.6485691e+00
   4.6970000e-01   3.0520833e+01   3.5847762e+00
   4.6975000e-01   3.0479167e+01   3.6436455e+00
   4.6980000e-01   3.0666667e+01   3.6222324e+00
   4.6985000e-01   3.0687500e+01   3.4956280e+00
   4.6990000e-01   3.0833333e+01   3.6920463e+00
   4.6995000e-01   3.0750000e+01   3.7615072e+00
   4.7000000e-01   3.0687500e+01   3.7368564e+00
   4.7005000e-01   3.0687500e+01   3.7652174e+00
   4.7010000e-01   3.0854167e+01   3.8203797e+00
   4.7015000e-01   3.0770833e+01   3.7486995e+00
   4.7020000e-01   3.0854167e+01   3.4946134e+00
   4.7025000e-01   3.0770833e+01   3.5022156e+00
   4.7030000e-01   3.0645833e+01   3.3101365e+00
   4.7035000e-01   3.0500000e+01   3.2681571e+00
   4.7040000e-01   3.0604167e+01   3.3753776e+00
   4.7045000e-01   3.0645833e+01   3.3926678e+00
   4.7050000e-01   3.0854167e+01   3.3958021e+00
   4.7055000e-01   3.0833333e+01   3.3347515e+00
   4.7060000e-01   3.0916667e+01   3.3885498e+00
   4.7065000e-01   3.0833333e+01   3.3979552e+00
   4.7070000e-01   3.0770833e+01   3.2370172e+00
   4.7075000e-01   3.0729167e+01   3.1806569e+00
   4.7080000e-01   3.0770833e+01   3.1571572e+00
   4.7085000e-01   3.0875000e+01   3.2131710e+00
   4.7090000e-01   3.0916667e+01   3.1678796e+00
   4.7095000e-01   3.0875000e+01   3.0985583e+00
   4.7100000e-01   3.1000000e+01   3.1757057e+00
   4.7105000e-01   3.0875000e+01   3.3110068e+00
   4.7110000e-01   3.0958333e+01   3.3767562e+00
   4.7115000e-01   3.0937500e+01   3.4357708e+00
   4.7120000e-01   3.1083333e+01   3.4010845e+00
   4.7125000e-01   3.1104167e+01   3.4161044e+00
   4.7130000e-01   3.1125000e+01   3.1731922e+00
   4.7135000e-01   3.0958333e+01   3.1687190e+00
   4.7140000e-01   3.1083333e+01   3.3187625e+00
   4.7145000e-01   3.1062500e+01   3.2512273e+00
   4.7150000e-01   3.1000000e+01   3.3517223e+00
   4.7155000e-01   3.1083333e+01   3.2670719e+00
   4.7160000e-01   3.1166667e+01   3.3728158e+00
   4.7165000e-01   3.1208333e+01   3.3578003e+00
   4.7170000e-01   3.1125000e+01   3.3366119e+00
   4.7175000e-01   3.1145833e+01   3.3133488e+00
   4.7180000e-01   3.1062500e+01   3.4295726e+00
   4.7185000e-01   3.1041667e+01   3.3830512e+00
   4.7190000e-01   3.1020833e+01   3.5219046e+00
   4.7195000e-01   3.1083333e+01   3.4814605e+00
   4.7200000e-01   3.1166667e+01   3.4538497e+00
   4.7205000e-01   3.1187500e+01   3.4986700e+00
   4.7210000e-01   3.1062500e+01   3.4665959e+00
   4.7215000e-01   3.0895833e+01   3.5921876e+00
   4.7220000e-01   3.0833333e+01   3.5570328e+00
   4.7225000e-01   3.0895833e+01   3.4036250e+00
   4.7230000e-01   3.0916667e+01   3.3885498e+00
   4.7235000e-01   3.1020833e+01   3.2907969e+00
   4.7240000e-01   3.1041667e+01   3.2743902e+00
   4.7245000e-01   3.1000000e+01   3.3833132e+00
   4.7250000e-01   3.0895833e+01   3.4594280e+00
   4.7255000e-01   3.0916667e+01   3.2865511e+00
   4.7260000e-01   3.0937500e+01   3.1650098e+00
   4.7265000e-01   3.1000000e+01   3.3198308e+00
   4.7270000e-01   3.1041667e+01   3.3704494e+00
   4.7275000e-01   3.1062500e+01   3.2249443e+00
   4.7280000e-01   3.1083333e+01   3.2409175e+00
   4.7285000e-01   3.1000000e+01   3.2551105e+00
   4.7290000e-01   3.1020833e+01   3.3548287e+00
   4.7295000e-01   3.1020833e+01   3.3165580e+00
   4.7300000e-01   3.1020833e+01   3.3421205e+00
   4.7305000e-01   3.0979167e+01   3.4362869e+00
   4.7310000e-01   3.1041667e+01   3.5005065e+00
   4.7315000e-01   3.0979167e+01   3.5098014e+00
   4.7320000e-01   3.0895833e+01   3.3785278e+00
   4.7325000e-01   3.0979167e+01   3.3165580e+00
   4.7330000e-01   3.0958333e+01   3.2873603e+00
   4.7335000e-01   3.0833333e+01   3.2897865e+00
   4.7340000e-01   3.0875000e+01   3.3302291e+00
   4.7345000e-01   3.0791667e+01   3.2351680e+00
   4.7350000e-01   3.0812500e+01   3.2983313e+00
   4.7355000e-01   3.0854167e+01   3.2745933e+00
   4.7360000e-01   3.0666667e+01   3.2178580e+00
   4.7365000e-01   3.0729167e+01   3.3942353e+00
   4.7370000e-01   3.0625000e+01   3.2657149e+00
   4.7375000e-01   3.0708333e+01   3.2808816e+00
   4.7380000e-01   3.0750000e+01   3.2321523e+00
   4.7385000e-01   3.0750000e+01   3.3230337e+00
   4.7390000e-01   3.0812500e+01   3.4373187e+00
   4.7395000e-01   3.0666667e+01   3.3283651e+00
   4.7400000e-01   3.0687500e+01   3.4711961e+00
   4.7405000e-01   3.0750000e+01   3.5460496e+00
   4.7410000e-01   3.0708333e+01   3.6376187e+00
   4.7415000e-01   3.0625000e+01   3.5826117e+00
   4.7420000e-01   3.0812500e+01   3.6123679e+00
   4.7425000e-01   3.0770833e+01   3.6915060e+00
   4.7430000e-01   3.0791667e+01   3.6376187e+00
   4.7435000e-01   3.0833333e+01   3.7549022e+00
   4.7440000e-01   3.0958333e+01   3.8534778e+00
   4.7445000e-01   3.1000000e+01   3.7868754e+00
   4.7450000e-01   3.0958333e+01   3.6841139e+00
   4.7455000e-01   3.0958333e+01   3.7753869e+00
   4.7460000e-01   3.1000000e+01   3.7980958e+00
   4.7465000e-01   3.0979167e+01   3.8619231e+00
   4.7470000e-01   3.0916667e+01   3.9616960e+00
   4.7475000e-01   3.0833333e+01   3.9428542e+00
   4.7480000e-01   3.0708333e+01   3.8589952e+00
   4.7485000e-01   3.0770833e+01   3.8550303e+00
   4.7490000e-01   3.0791667e+01   3.7471029e+00
   4.7495000e-01   3.0854167e+01   3.7529539e+00
   4.7500000e-01   3.0833333e+01   3.6978046e+00
   4.7505000e-01   3.0875000e+01   3.7452097e+00
   4.7510000e-01   3.0958333e+01   3.7527767e+00
   4.7515000e-01   3.1000000e+01   3.7924898e+00
   4.7520000e-01   3.0875000e+01   3.7678652e+00
   4.7525000e-01   3.0875000e+01   3.7281277e+00
   4.7530000e-01   3.0833333e+01   3.7662179e+00
   4.7535000e-01   3.0812500e+01   3.6939067e+00
   4.7540000e-01   3.0770833e+01   3.7087566e+00
   4.7545000e-01   3.0854167e+01   3.7130568e+00
   4.7550000e-01   3.0937500e+01   3.7609768e+00
   4.7555000e-01   3.1062500e+01   3.7891573e+00
   4.7560000e-01   3.1000000e+01   3.7643343e+00
   4.7565000e-01   3.1083333e+01   3.8967162e+00
   4.7570000e-01   3.0979167e+01   3.8838979e+00
   4.7575000e-01   3.1104167e+01   3.8273350e+00
   4.7580000e-01   3.1125000e+01   3.7735079e+00
   4.7585000e-01   3.0937500e+01   3.8504283e+00
   4.7590000e-01   3.1041667e+01   3.8755004e+00
   4.7595000e-01   3.1000000e+01   3.8315599e+00
   4.7600000e-01   3.1187500e+01   3.8683453e+00
   4.7605000e-01   3.1208333e+01   3.8534778e+00
   4.7610000e-01   3.1250000e+01   3.8839550e+00
   4.7615000e-01   3.1187500e+01   3.8738416e+00
   4.7620000e-01   3.1229167e+01   3.7882213e+00
   4.7625000e-01   3.1354167e+01   3.7614482e+00
   4.7630000e-01   3.1354167e+01   3.7896252e+00
   4.7635000e-01   3.1395833e+01   3.7572035e+00
   4.7640000e-01   3.1395833e+01   3.6596685e+00
   4.7645000e-01   3.1354167e+01   3.3801019e+00
   4.7650000e-01   3.1562500e+01   3.4326731e+00
   4.7655000e-01   3.1354167e+01   3.3801019e+00
   4.7660000e-01   3.1395833e+01   3.3309610e+00
   4.7665000e-01   3.1375000e+01   3.3493410e+00
   4.7670000e-01   3.1395833e+01   3.2794627e+00
   4.7675000e-01   3.1270833e+01   3.2599412e+00
   4.7680000e-01   3.1291667e+01   3.2285847e+00
   4.7685000e-01   3.1270833e+01   3.1537859e+00
   4.7690000e-01   3.1270833e+01   3.2205430e+00
   4.7695000e-01   3.1187500e+01   3.1193033e+00
   4.7700000e-01   3.1229167e+01   3.1436500e+00
   4.7705000e-01   3.1312500e+01   3.1158910e+00
   4.7710000e-01   3.1270833e+01   3.0228885e+00
   4.7715000e-01   3.1291667e+01   3.1552613e+00
   4.7720000e-01   3.1312500e+01   3.1430860e+00
