iter A R
56524000 0 1234
56525000 0 1230
56526000 0 1233
56527000 0 1234
56528000 0 1229
56529000 0 1229
56530000 0 1233
56531000 1 1239
56532000 0 1237
56533000 2 1237
56534000 0 1235
56535000 1 1234
56536000 0 1233
56537000 0 1234
56538000 0 1234
56539000 0 1234
56540000 0 1234
56541000 0 1230
56542000 0 1232
56543000 0 1238
56544000 0 1239
56545000 0 1238
56546000 0 1238
56547000 1 1236
56548000 0 1234
56549000 0 1235
56550000 0 1233
56551000 0 1234
56552000 1 1231
56553000 1 1227
56554000 0 1225
56555000 0 1226
56556000 0 1224
56557000 0 1222
56558000 0 1224
56559000 0 1223
56560000 0 1222
56561000 0 1218
56562000 0 1215
56563000 1 1215
56564000 0 1215
56565000 2 1209
56566000 1 1202
56567000 1 1202
56568000 1 1203
56569000 0 1198
56570000 1 1195
56571000 2 1186
56572000 2 1184
56573000 0 1183
56574000 1 1177
56575000 0 1176
56576000 0 1171
56577000 0 1170
56578000 1 1170
56579000 0 1172
56580000 0 1173
56581000 0 1170
56582000 0 1167
56583000 0 1162
56584000 1 1161
56585000 1 1162
56586000 0 1159
56587000 1 1158
56588000 2 1155
56589000 0 1150
56590000 0 1148
56591000 0 1143
56592000 0 1135
56593000 0 1131
56594000 0 1130
56595000 0 1126
56596000 0 1124
56597000 1 1119
56598000 0 1120
56599000 1 1116
56600000 0 1117
56601000 0 1120
56602000 0 1120
56603000 0 1122
56604000 0 1121
56605000 0 1121
56606000 1 1118
56607000 0 1116
56608000 0 1112
56609000 0 1110
56610000 0 1107
56611000 0 1107
56612000 0 1106
56613000 0 1102
56614000 0 1103
56615000 0 1100
56616000 0 1095
56617000 0 1096
56618000 0 1094
56619000 1 1089
56620000 1 1087
56621000 0 1087
56622000 0 1086
56623000 1 1084
56624000 0 1086
56625000 0 1088
56626000 3 1084
56627000 0 1078
56628000 2 1076
56629000 1 1076
56630000 0 1076
56631000 3 1070
56632000 2 1070
56633000 0 1065
56634000 1 1065
56635000 2 1066
56636000 0 1061
56637000 0 1062
56638000 1 1064
56639000 0 1059
56640000 0 1060
56641000 0 1060
56642000 0 1057
56643000 0 1061
56644000 0 1060
56645000 0 1057
56646000 0 1056
56647000 0 1055
56648000 1 1055
56649000 0 1052
56650000 0 1048
56651000 0 1050
56652000 0 1051
56653000 0 1050
56654000 0 1047
56655000 0 1042
56656000 0 1040
56657000 1 1036
56658000 0 1035
56659000 0 1039
56660000 0 1038
56661000 0 1040
56662000 0 1039
56663000 1 1038
56664000 2 1038
56665000 0 1034
56666000 0 1036
56667000 0 1037
56668000 2 1033
56669000 0 1035
56670000 2 1027
56671000 1 1022
56672000 1 1019
56673000 2 1013
56674000 3 1010
56675000 1 1005
56676000 1 1003
56677000 0 996
56678000 1 997
56679000 1 997
56680000 1 990
56681000 1 986
56682000 0 984
56683000 0 981
56684000 0 979
56685000 0 981
56686000 1 976
56687000 0 972
56688000 0 970
56689000 0 968
56690000 0 968
56691000 1 965
56692000 1 962
56693000 0 962
56694000 0 957
56695000 1 957
56696000 1 953
56697000 1 953
56698000 0 948
56699000 0 949
56700000 0 949
56701000 0 948
56702000 1 950
56703000 1 948
56704000 0 945
56705000 1 944
56706000 1 941
56707000 1 940
56708000 1 938
56709000 0 935
56710000 0 932
56711000 0 931
56712000 1 932
56713000 1 932
56714000 0 928
56715000 0 928
56716000 0 927
56717000 0 924
56718000 1 921
56719000 2 923
56720000 0 923
56721000 2 922
56722000 1 917
56723000 0 917
56724000 2 916
56725000 0 911
56726000 1 908
56727000 1 905
56728000 1 903
56729000 1 901
56730000 1 903
56731000 2 899
56732000 1 896
56733000 1 892
56734000 1 893
56735000 1 890
56736000 2 880
56737000 1 876
56738000 1 871
56739000 0 867
56740000 0 864
56741000 3 862
56742000 1 852
56743000 0 845
56744000 2 842
56745000 1 837
56746000 3 833
56747000 1 827
56748000 0 825
56749000 2 820
56750000 0 820
56751000 0 820
56752000 1 816
56753000 3 816
56754000 0 802
56755000 1 796
56756000 2 795
56757000 2 796
56758000 0 799
56759000 1 792
56760000 1 787
56761000 0 785
56762000 1 785
56763000 0 787
56764000 0 790
56765000 1 792
56766000 1 792
56767000 0 791
56768000 0 788
56769000 0 791
56770000 0 789
56771000 0 788
56772000 1 787
56773000 0 782
56774000 0 781
56775000 0 779
56776000 0 781
56777000 2 779
56778000 2 779
56779000 0 776
56780000 0 773
56781000 0 772
56782000 0 773
56783000 0 774
56784000 0 776
56785000 1 780
56786000 0 778
56787000 0 778
56788000 0 780
56789000 0 782
56790000 0 783
56791000 1 781
56792000 1 779
56793000 0 777
56794000 0 776
56795000 0 771
56796000 3 773
56797000 0 769
56798000 2 768
56799000 2 766
56800000 3 760
56801000 0 762
56802000 2 761
56803000 0 760
56804000 1 761
56805000 1 759
56806000 2 757
56807000 1 758
56808000 0 755
56809000 2 756
56810000 0 753
56811000 0 751
56812000 1 751
56813000 1 749
56814000 0 749
56815000 2 748
56816000 1 737
56817000 1 735
56818000 2 733
56819000 2 733
56820000 1 731
56821000 1 730
56822000 1 732
56823000 1 731
56824000 0 731
56825000 0 731
56826000 0 733
56827000 1 733
56828000 0 734
56829000 0 735
56830000 0 732
56831000 0 734
56832000 0 736
56833000 0 737
56834000 0 737
56835000 0 732
56836000 0 732
56837000 0 731
56838000 0 728
56839000 2 727
56840000 2 726
56841000 0 725
56842000 1 725
56843000 3 721
56844000 1 720
56845000 0 717
56846000 1 718
56847000 1 711
56848000 0 708
56849000 0 699
56850000 2 697
56851000 0 696
56852000 0 693
56853000 0 688
56854000 0 687
56855000 1 686
56856000 1 686
56857000 2 685
56858000 1 684
56859000 1 678
56860000 1 677
56861000 1 674
56862000 0 673
56863000 1 682
56864000 1 684
56865000 3 683
56866000 1 676
56867000 3 675
56868000 1 668
56869000 0 668
56870000 0 670
56871000 2 666
56872000 1 662
56873000 2 660
56874000 2 657
56875000 6 657
56876000 4 651
56877000 1 643
56878000 1 642
56879000 1 634
56880000 1 633
56881000 1 627
56882000 0 626
56883000 2 624
56884000 0 622
56885000 0 623
56886000 3 623
56887000 0 621
56888000 0 622
56889000 1 622
56890000 2 623
56891000 3 618
56892000 2 614
56893000 4 609
56894000 0 603
56895000 3 602
56896000 1 601
56897000 3 598
56898000 3 593
56899000 1 587
56900000 4 584
56901000 2 581
56902000 0 574
56903000 0 575
56904000 4 570
56905000 0 564
56906000 1 567
56907000 1 569
56908000 2 570
56909000 0 563
56910000 1 570
56911000 0 572
56912000 1 571
56913000 0 569
56914000 1 568
56915000 1 570
56916000 3 573
56917000 0 570
56918000 0 568
56919000 2 568
56920000 0 565
56921000 2 566
56922000 2 565
56923000 0 567
56924000 0 565
56925000 0 567
56926000 1 568
56927000 2 569
56928000 5 562
56929000 1 561
56930000 0 561
56931000 0 562
56932000 1 563
56933000 1 564
56934000 2 562
56935000 0 559
56936000 0 557
56937000 0 562
56938000 1 562
56939000 1 559
56940000 3 555
56941000 1 553
56942000 0 552
56943000 0 555
56944000 0 559
56945000 0 557
56946000 0 553
56947000 1 551
56948000 2 549
56949000 1 548
56950000 0 549
56951000 1 551
56952000 1 548
56953000 0 549
56954000 1 552
56955000 5 552
56956000 0 550
56957000 0 552
56958000 0 553
56959000 1 555
56960000 1 556
56961000 0 553
56962000 0 555
56963000 0 558
56964000 3 561
56965000 1 555
56966000 2 549
56967000 0 544
56968000 0 545
56969000 0 544
56970000 2 546
56971000 0 541
56972000 1 540
56973000 3 539
56974000 2 538
56975000 2 536
56976000 1 537
56977000 1 536
56978000 2 536
56979000 1 532
56980000 3 526
56981000 4 520
56982000 1 515
56983000 1 518
56984000 1 521
56985000 1 520
56986000 1 517
56987000 0 516
56988000 2 517
56989000 1 518
56990000 1 522
56991000 2 518
56992000 3 515
56993000 1 513
56994000 0 512
56995000 0 515
56996000 0 515
56997000 0 515
56998000 0 514
56999000 0 516
57000000 2 519
57001000 0 517
57002000 1 516
57003000 1 518
57004000 0 514
57005000 0 514
57006000 1 513
57007000 1 512
57008000 2 509
57009000 0 501
57010000 1 502
57011000 1 497
57012000 3 499
57013000 2 500
57014000 4 499
57015000 1 493
57016000 1 493
57017000 1 490
57018000 2 493
57019000 4 493
57020000 3 489
57021000 3 488
57022000 0 484
57023000 2 487
57024000 1 492
57025000 1 491
57026000 1 491
57027000 3 489
57028000 3 487
57029000 0 486
57030000 1 490
57031000 1 490
57032000 1 494
57033000 1 496
57034000 2 493
57035000 0 491
57036000 1 491
57037000 0 491
57038000 0 492
57039000 1 489
57040000 0 490
57041000 0 486
57042000 0 485
57043000 0 486
57044000 1 486
57045000 1 483
57046000 1 485
57047000 1 480
57048000 1 482
57049000 1 481
57050000 0 480
57051000 0 481
57052000 1 481
57053000 0 480
57054000 0 482
57055000 1 481
57056000 0 481
57057000 0 483
57058000 1 485
57059000 0 485
57060000 3 486
57061000 0 485
57062000 0 484
57063000 2 485
57064000 2 485
57065000 0 484
57066000 0 487
57067000 0 488
57068000 0 486
57069000 0 487
57070000 0 489
57071000 0 492
57072000 0 493
57073000 0 492
57074000 0 493
57075000 1 495
57076000 0 494
57077000 0 492
57078000 4 497
57079000 0 490
57080000 0 494
57081000 0 495
57082000 0 496
57083000 0 496
57084000 0 494
57085000 0 498
57086000 0 499
57087000 0 499
57088000 0 498
57089000 0 500
57090000 0 501
57091000 0 503
57092000 0 501
57093000 0 503
57094000 0 504
57095000 0 503
57096000 0 505
57097000 0 507
57098000 0 507
57099000 0 506
57100000 0 506
57101000 0 506
57102000 0 507
57103000 0 509
57104000 1 510
57105000 0 506
57106000 0 507
57107000 0 506
57108000 1 506
57109000 1 505
57110000 1 504
57111000 0 506
57112000 0 505
57113000 0 505
57114000 0 506
57115000 0 506
57116000 2 505
57117000 0 502
57118000 0 501
57119000 1 498
57120000 2 494
57121000 4 492
57122000 3 486
57123000 2 480
57124000 1 477
57125000 4 474
57126000 2 473
57127000 2 471
57128000 0 470
57129000 0 471
57130000 0 470
57131000 0 470
57132000 0 474
57133000 0 476
57134000 2 475
57135000 2 472
57136000 2 471
57137000 2 470
57138000 4 469
57139000 0 466
57140000 1 463
57141000 1 463
57142000 2 458
57143000 1 457
57144000 1 457
57145000 1 456
57146000 3 450
57147000 0 445
57148000 0 445
57149000 0 442
57150000 1 441
57151000 1 441
57152000 0 441
57153000 1 440
57154000 1 443
57155000 0 442
57156000 1 442
57157000 1 443
57158000 0 443
57159000 0 444
57160000 0 447
57161000 3 448
57162000 2 445
57163000 0 444
57164000 2 444
57165000 1 444
57166000 2 442
57167000 3 443
57168000 1 436
57169000 2 434
57170000 0 431
57171000 0 431
57172000 1 429
57173000 0 429
57174000 0 426
57175000 0 425
57176000 0 424
57177000 1 423
57178000 0 421
57179000 1 420
57180000 0 424
57181000 1 426
57182000 0 425
57183000 0 426
57184000 0 428
57185000 0 429
57186000 0 430
57187000 1 429
57188000 2 430
57189000 3 428
57190000 0 426
57191000 0 428
57192000 0 428
57193000 0 432
57194000 0 433
57195000 0 432
57196000 1 434
57197000 1 431
57198000 1 431
57199000 1 431
57200000 1 433
57201000 0 433
57202000 0 432
57203000 3 435
57204000 3 434
57205000 1 430
57206000 1 427
57207000 1 427
57208000 1 426
57209000 0 425
57210000 0 426
57211000 1 428
57212000 0 425
57213000 0 425
57214000 0 428
57215000 3 429
57216000 4 428
57217000 0 422
57218000 1 419
57219000 2 418
57220000 1 414
57221000 3 410
57222000 1 405
57223000 0 401
57224000 1 399
57225000 2 400
57226000 1 396
57227000 3 394
57228000 2 392
57229000 1 390
57230000 4 387
57231000 2 383
57232000 1 376
57233000 0 378
57234000 3 378
57235000 1 375
57236000 1 379
57237000 2 373
57238000 7 366
57239000 6 357
57240000 1 351
57241000 6 348
57242000 1 342
57243000 3 344
57244000 5 344
57245000 5 343
57246000 4 344
57247000 6 345
57248000 3 338
57249000 2 330
57250000 2 332
57251000 0 331
57252000 4 330
57253000 4 326
57254000 2 322
57255000 2 324
57256000 2 324
57257000 1 324
57258000 3 325
57259000 4 325
57260000 3 324
57261000 1 322
57262000 3 321
57263000 1 322
57264000 1 322
57265000 0 319
57266000 2 321
57267000 2 322
57268000 2 320
57269000 1 320
57270000 1 319
57271000 0 320
57272000 0 319
57273000 0 321
57274000 0 320
57275000 0 324
57276000 0 324
57277000 0 326
57278000 0 328
57279000 0 331
57280000 0 333
57281000 0 335
57282000 0 337
57283000 1 342
57284000 0 342
57285000 0 343
57286000 2 342
57287000 2 342
57288000 3 341
57289000 3 338
57290000 1 338
57291000 0 338
57292000 1 341
57293000 3 339
57294000 0 336
57295000 3 333
57296000 2 327
57297000 0 322
57298000 3 322
57299000 1 319
57300000 3 319
57301000 2 313
57302000 2 309
57303000 1 310
57304000 0 310
57305000 0 307
57306000 0 307
57307000 2 310
57308000 2 309
57309000 0 309
57310000 1 310
57311000 2 308
57312000 2 306
57313000 2 304
57314000 3 305
57315000 0 302
57316000 1 304
57317000 1 303
57318000 1 300
57319000 0 298
57320000 2 298
57321000 1 297
57322000 1 300
57323000 1 298
57324000 4 300
57325000 2 301
57326000 5 300
57327000 6 295
57328000 10 290
57329000 5 280
57330000 7 273
57331000 6 265
57332000 6 264
57333000 5 258
57334000 6 260
57335000 5 256
57336000 3 248
57337000 3 250
57338000 10 246
57339000 7 240
57340000 3 239
57341000 2 238
57342000 1 238
57343000 5 240
57344000 5 236
57345000 5 238
57346000 3 232
57347000 6 237
57348000 4 231
57349000 1 230
57350000 3 230
57351000 6 226
57352000 6 227
57353000 3 225
57354000 3 222
57355000 5 226
57356000 7 224
57357000 6 222
57358000 8 212
57359000 16 205
57360000 9 194
57361000 8 193
57362000 6 186
57363000 3 180
57364000 6 179
57365000 4 174
57366000 6 173
57367000 9 168
57368000 8 163
57369000 5 159
57370000 6 158
57371000 9 155
57372000 4 147
57373000 2 148
57374000 4 149
57375000 3 145
57376000 2 146
57377000 3 148
57378000 3 152
57379000 4 152
57380000 9 151
57381000 8 144
57382000 9 144
57383000 8 142
57384000 5 143
57385000 5 144
57386000 5 143
57387000 5 142
57388000 5 144
57389000 4 145
57390000 3 147
57391000 2 149
57392000 3 149
57393000 2 150
57394000 2 152
57395000 3 157
57396000 2 156
57397000 3 159
57398000 3 159
57399000 2 158
57400000 3 157
57401000 5 164
57402000 3 162
57403000 5 169
57404000 4 172
57405000 2 172
57406000 0 172
57407000 0 173
57408000 1 173
57409000 0 171
57410000 4 172
57411000 3 176
57412000 4 174
57413000 3 176
57414000 3 175
57415000 3 178
57416000 2 179
57417000 0 174
57418000 0 176
57419000 5 175
57420000 5 173
57421000 6 173
57422000 7 170
57423000 3 169
57424000 1 169
57425000 1 169
57426000 1 169
57427000 2 172
57428000 0 171
57429000 0 174
57430000 0 175
57431000 2 180
57432000 4 184
57433000 2 186
57434000 2 187
57435000 3 189
57436000 4 191
57437000 4 191
57438000 1 188
57439000 1 190
57440000 2 192
57441000 2 191
57442000 6 194
57443000 4 193
57444000 3 192
57445000 5 191
57446000 3 188
57447000 2 191
57448000 0 190
57449000 2 191
57450000 1 192
57451000 3 195
57452000 1 191
57453000 1 192
57454000 5 195
57455000 6 192
57456000 16 187
57457000 13 182
57458000 8 171
57459000 13 166
57460000 18 161
57461000 27 149
57462000 19 137
57463000 19 129
57464000 21 128
57465000 30 123
57466000 25 110
57467000 24 106
57468000 26 102
57469000 29 101
57470000 27 92
57471000 22 84
57472000 15 80
57473000 10 80
57474000 11 83
57475000 14 84
57476000 12 80
57477000 15 79
57478000 14 75
57479000 10 73
57480000 13 76
57481000 11 74
57482000 11 76
57483000 16 77
57484000 21 70
57485000 19 67
57486000 25 63
57487000 23 57
57488000 26 53
57489000 30 54
57490000 25 52
57491000 21 46
57492000 22 40
57493000 22 41
57494000 27 41
57495000 29 37
57496000 32 37
57497000 29 38
57498000 29 38
57499000 30 37
57500000 26 34
57501000 27 32
57502000 26 36
57503000 27 39
57504000 28 39
57505000 22 39
57506000 25 43
57507000 22 42
57508000 24 42
57509000 21 43
57510000 21 46
57511000 17 41
57512000 14 39
57513000 16 40
57514000 19 39
57515000 22 39
57516000 21 38
57517000 18 37
57518000 18 34
57519000 19 33
57520000 24 34
57521000 23 31
57522000 27 32
57523000 25 26
57524000 24 25
57525000 25 23
57526000 29 24
57527000 30 20
57528000 30 20
57529000 29 22
57530000 32 21
57531000 31 23
57532000 26 24
57533000 26 27
57534000 24 26
57535000 25 28
57536000 23 31
57537000 23 33
57538000 21 34
57539000 27 37
57540000 27 40
57541000 24 39
57542000 23 45
57543000 17 43
57544000 14 43
57545000 12 41
57546000 12 41
57547000 14 44
57548000 12 49
57549000 13 52
57550000 14 55
57551000 12 55
57552000 10 56
57553000 11 56
57554000 7 61
57555000 4 60
57556000 3 61
57557000 5 62
57558000 3 62
57559000 3 67
57560000 5 68
57561000 3 72
57562000 4 73
57563000 6 74
57564000 4 75
57565000 4 72
57566000 9 72
57567000 19 77
57568000 16 71
57569000 12 69
57570000 12 71
57571000 11 71
57572000 8 69
57573000 11 67
57574000 14 71
57575000 14 71
57576000 11 69
57577000 6 65
57578000 6 70
57579000 8 78
57580000 10 80
57581000 9 83
57582000 10 82
57583000 13 85
57584000 12 85
57585000 12 79
57586000 10 77
57587000 12 75
57588000 9 73
57589000 9 80
57590000 7 84
57591000 6 87
57592000 5 87
57593000 4 89
57594000 7 90
57595000 11 91
57596000 15 88
57597000 13 84
57598000 12 78
57599000 10 73
57600000 11 69
57601000 12 64
57602000 9 60
57603000 11 60
57604000 15 66
57605000 17 69
57606000 11 66
57607000 7 63
57608000 8 63
57609000 8 63
57610000 11 64
57611000 12 60
57612000 13 57
57613000 16 60
57614000 18 55
57615000 13 51
57616000 15 55
57617000 13 55
57618000 11 59
57619000 9 59
57620000 8 58
57621000 11 57
57622000 10 54
57623000 8 55
57624000 6 57
57625000 3 59
57626000 6 63
57627000 7 66
57628000 5 69
57629000 4 72
57630000 4 77
57631000 4 81
57632000 2 80
57633000 2 82
57634000 1 85
57635000 3 86
57636000 2 87
57637000 7 93
57638000 4 92
57639000 2 92
57640000 1 95
57641000 1 98
57642000 1 102
57643000 1 104
57644000 2 109
57645000 0 109
57646000 0 114
57647000 3 116
57648000 4 119
57649000 4 122
57650000 5 128
57651000 3 127
57652000 2 125
57653000 1 127
57654000 1 130
57655000 1 135
57656000 0 135
57657000 1 136
57658000 2 139
57659000 3 143
57660000 2 143
57661000 2 144
57662000 2 146
57663000 1 146
57664000 2 149
57665000 2 151
57666000 3 149
57667000 4 149
57668000 2 149
57669000 2 150
57670000 4 148
57671000 6 155
57672000 4 151
57673000 8 152
57674000 7 150
57675000 8 145
57676000 4 139
57677000 7 141
57678000 6 140
57679000 9 143
57680000 6 146
57681000 8 143
57682000 6 138
57683000 5 134
57684000 6 129
57685000 5 129
57686000 5 127
57687000 6 128
57688000 5 126
57689000 4 124
57690000 3 122
57691000 4 124
57692000 5 121
57693000 7 123
57694000 5 121
57695000 4 122
57696000 4 121
57697000 1 120
57698000 1 122
57699000 2 124
57700000 5 122
57701000 8 124
57702000 7 122
57703000 5 124
57704000 6 124
57705000 5 123
57706000 9 124
57707000 6 127
57708000 4 124
57709000 3 125
57710000 4 121
57711000 5 122
57712000 6 123
57713000 5 126
57714000 4 127
57715000 8 126
57716000 6 122
57717000 4 118
57718000 6 116
57719000 7 116
57720000 7 117
57721000 5 117
57722000 6 121
57723000 6 121
57724000 7 122
57725000 5 117
57726000 9 121
57727000 10 118
57728000 12 117
57729000 11 120
57730000 9 116
57731000 7 116
57732000 7 117
57733000 11 115
57734000 12 111
57735000 14 107
57736000 10 101
57737000 12 101
57738000 8 99
57739000 4 99
57740000 7 99
57741000 5 101
57742000 3 100
57743000 5 101
57744000 7 98
57745000 9 103
57746000 4 98
57747000 4 102
57748000 5 104
57749000 8 102
57750000 11 104
57751000 9 100
57752000 9 97
57753000 10 96
57754000 9 98
57755000 8 96
57756000 5 93
57757000 3 90
57758000 2 91
57759000 2 92
57760000 2 92
57761000 3 96
57762000 4 98
57763000 2 98
57764000 4 103
57765000 1 104
57766000 2 108
57767000 6 112
57768000 3 110
57769000 2 109
57770000 3 111
57771000 3 113
57772000 3 118
57773000 5 120
57774000 5 121
57775000 5 122
57776000 7 125
57777000 3 123
57778000 4 125
57779000 3 121
57780000 2 119
57781000 5 119
57782000 3 119
57783000 4 117
57784000 1 117
57785000 3 121
57786000 6 123
57787000 4 118
57788000 6 121
57789000 9 124
57790000 4 122
57791000 6 120
57792000 8 122
57793000 11 119
57794000 9 118
57795000 6 116
57796000 12 115
57797000 8 110
57798000 7 112
57799000 3 111
57800000 1 111
57801000 1 112
57802000 2 115
57803000 2 116
57804000 2 118
57805000 4 122
57806000 6 122
57807000 7 122
57808000 5 122
57809000 5 123
57810000 5 124
57811000 3 123
57812000 3 124
57813000 3 124
57814000 4 124
57815000 3 128
57816000 2 128
57817000 4 134
57818000 2 136
57819000 3 138
57820000 3 138
57821000 2 138
57822000 6 142
57823000 7 141
57824000 2 140
57825000 3 145
57826000 3 147
57827000 3 148
57828000 3 148
57829000 1 145
57830000 2 146
57831000 2 146
57832000 3 147
57833000 6 149
57834000 3 144
57835000 0 144
57836000 2 143
57837000 1 143
57838000 1 145
57839000 1 145
57840000 1 150
57841000 2 152
57842000 1 150
57843000 1 152
57844000 1 154
57845000 4 154
57846000 6 154
57847000 6 151
57848000 6 153
57849000 4 150
57850000 7 150
57851000 6 153
57852000 8 152
57853000 6 149
57854000 5 148
57855000 1 145
57856000 4 146
57857000 3 145
57858000 3 147
57859000 3 146
57860000 1 144
57861000 2 146
57862000 3 145
57863000 1 145
57864000 1 149
57865000 1 152
57866000 3 154
57867000 3 156
57868000 2 156
57869000 2 157
57870000 3 157
57871000 2 161
57872000 2 161
57873000 3 164
57874000 1 162
57875000 1 162
57876000 2 162
57877000 2 162
57878000 0 161
57879000 2 162
57880000 0 160
57881000 1 165
57882000 0 165
57883000 3 167
57884000 2 166
57885000 2 168
57886000 2 167
57887000 3 170
57888000 2 168
57889000 1 169
57890000 1 169
57891000 1 170
57892000 2 172
57893000 2 172
57894000 3 171
57895000 1 174
57896000 2 174
57897000 1 174
57898000 0 178
57899000 1 181
57900000 3 185
57901000 1 185
57902000 1 186
57903000 2 185
57904000 4 188
57905000 7 185
57906000 4 181
57907000 2 179
57908000 4 183
57909000 4 186
57910000 2 184
57911000 9 185
57912000 7 179
57913000 10 177
57914000 9 163
57915000 9 154
57916000 14 146
57917000 11 137
57918000 7 127
57919000 13 123
57920000 22 125
57921000 19 120
57922000 16 110
57923000 12 110
57924000 13 110
57925000 10 107
57926000 15 103
57927000 15 99
57928000 12 96
57929000 14 95
57930000 11 94
57931000 9 93
57932000 7 90
57933000 7 90
57934000 8 94
57935000 10 94
57936000 7 89
57937000 6 92
57938000 6 93
57939000 3 91
57940000 6 92
57941000 7 94
57942000 6 94
57943000 4 95
57944000 1 96
57945000 1 100
57946000 0 102
57947000 0 105
57948000 0 108
57949000 0 109
57950000 0 113
57951000 0 115
57952000 0 117
57953000 1 120
57954000 3 120
57955000 3 121
57956000 3 123
57957000 2 124
57958000 2 125
57959000 2 125
57960000 5 126
57961000 2 123
57962000 1 126
57963000 1 130
57964000 0 131
57965000 0 136
57966000 0 138
57967000 0 138
57968000 3 138
57969000 4 141
57970000 2 140
57971000 1 141
57972000 2 141
57973000 1 144
57974000 2 146
57975000 1 145
57976000 0 145
57977000 1 149
57978000 3 150
57979000 1 150
57980000 1 149
57981000 1 149
57982000 2 149
57983000 3 148
57984000 3 145
57985000 2 143
57986000 1 146
57987000 3 146
57988000 4 151
57989000 4 150
57990000 4 149
57991000 3 148
57992000 3 149
57993000 2 148
57994000 2 149
57995000 2 149
57996000 5 151
57997000 3 148
57998000 2 151
57999000 4 148
58000000 4 147
58001000 2 148
58002000 0 147
58003000 3 147
58004000 4 147
58005000 4 149
58006000 3 148
58007000 3 149
58008000 2 148
58009000 2 147
58010000 1 145
58011000 2 145
58012000 4 144
58013000 4 143
58014000 3 144
58015000 2 143
58016000 2 145
58017000 1 147
58018000 1 149
58019000 0 147
58020000 1 147
58021000 2 151
58022000 5 152
58023000 6 152
58024000 7 151
58025000 5 151
58026000 5 151
58027000 4 151
58028000 2 152
58029000 1 149
58030000 2 155
58031000 3 156
58032000 0 154
58033000 0 158
58034000 3 160
58035000 1 158
58036000 3 158
58037000 2 157
58038000 2 158
58039000 1 157
58040000 1 162
58041000 0 164
58042000 0 164
58043000 0 168
58044000 0 171
58045000 0 171
58046000 0 172
58047000 2 175
58048000 1 174
58049000 4 174
58050000 3 173
58051000 1 170
58052000 2 174
58053000 3 175
58054000 2 177
58055000 0 176
58056000 0 176
58057000 0 175
58058000 0 177
58059000 2 178
58060000 2 176
58061000 4 176
58062000 4 180
58063000 3 178
58064000 3 176
58065000 3 179
58066000 2 180
58067000 2 181
58068000 3 181
58069000 0 181
58070000 1 184
58071000 1 189
58072000 3 189
58073000 4 188
58074000 4 186
58075000 7 188
58076000 7 189
58077000 6 185
58078000 5 184
58079000 4 184
58080000 4 182
58081000 4 178
58082000 6 176
58083000 4 173
58084000 5 168
58085000 3 166
58086000 4 164
58087000 3 164
58088000 2 161
58089000 6 162
58090000 8 163
58091000 6 157
58092000 4 157
58093000 4 155
58094000 3 157
58095000 3 156
58096000 5 159
58097000 7 156
58098000 9 151
58099000 9 148
58100000 7 142
58101000 6 140
58102000 7 140
58103000 5 138
58104000 7 137
58105000 5 136
58106000 8 134
58107000 14 134
58108000 7 128
58109000 7 128
58110000 4 126
58111000 3 125
58112000 5 127
58113000 3 124
58114000 4 126
58115000 2 127
58116000 2 130
58117000 1 131
58118000 1 130
58119000 2 128
58120000 3 131
58121000 5 131
58122000 4 129
58123000 3 130
58124000 3 129
58125000 3 129
58126000 2 128
58127000 3 131
58128000 2 130
58129000 2 128
58130000 4 129
58131000 2 128
58132000 2 131
58133000 0 132
58134000 0 133
58135000 2 136
58136000 2 137
58137000 2 138
58138000 6 138
58139000 4 137
58140000 2 136
58141000 4 138
58142000 6 134
58143000 6 131
58144000 5 130
58145000 4 126
58146000 2 128
58147000 6 128
58148000 4 126
58149000 3 126
58150000 5 129
58151000 8 125
58152000 7 126
58153000 4 124
58154000 3 123
58155000 2 122
58156000 7 123
58157000 7 123
58158000 8 125
58159000 6 122
58160000 4 121
58161000 5 121
58162000 5 117
58163000 1 114
58164000 1 118
58165000 2 119
58166000 2 117
58167000 3 118
58168000 3 117
58169000 3 120
58170000 3 118
58171000 3 118
58172000 1 116
58173000 1 117
58174000 1 117
58175000 1 119
58176000 3 120
58177000 4 121
58178000 4 121
58179000 4 123
58180000 4 122
58181000 4 119
58182000 4 121
58183000 3 121
58184000 3 124
58185000 6 123
58186000 5 117
58187000 8 117
58188000 10 110
58189000 7 103
58190000 7 102
58191000 9 100
58192000 10 101
58193000 10 99
58194000 6 96
58195000 4 93
58196000 2 93
58197000 3 97
58198000 4 100
58199000 3 98
58200000 6 98
58201000 4 97
58202000 3 100
58203000 4 101
58204000 2 98
58205000 2 98
58206000 2 98
58207000 0 98
58208000 2 98
58209000 3 98
58210000 5 99
58211000 5 101
58212000 6 104
58213000 6 107
58214000 5 104
58215000 6 104
58216000 7 103
58217000 8 100
58218000 8 96
58219000 9 97
58220000 8 92
58221000 8 91
58222000 10 88
58223000 8 84
58224000 11 86
58225000 12 88
58226000 11 86
58227000 9 85
58228000 6 83
58229000 9 84
58230000 6 83
58231000 4 80
58232000 2 84
58233000 6 84
58234000 7 88
58235000 7 80
58236000 8 79
58237000 8 81
58238000 12 84
58239000 10 82
58240000 8 82
58241000 9 82
58242000 12 83
58243000 11 85
58244000 9 83
58245000 5 79
58246000 5 81
58247000 6 81
58248000 5 82
58249000 5 83
58250000 5 82
58251000 4 81
58252000 4 79
58253000 4 80
