t(s)	A(µM)	AB(µM)	ABC(1/µm^2)	AC(1/µm^2)	(Var=B) B(µM)	BAC(1/µm^2)	BC(1/µm^2)	C(1/µm^2)	CABC(1/µm^2)
0.7522580986432503	0.013971020393132676	7.1601915330149046E-6	0.1478868595102705	258.49593654046123	0.013971020393132624	0.1478868595102705	258.49593654046015	11061.33256917359	2710.1898920169733
0.7616683277143961	0.013796785643653147	7.120918628200809E-6	0.14793505302178572	258.29675054435603	0.013796785643653093	0.14793505302178572	258.29675054435495	11060.2831626875	2710.9137330626113
0.7710785567855418	0.013633972615421392	7.085360170236133E-6	0.14798011449201381	258.11041395768393	0.01363397261542134	0.14798011449201381	258.11041395768285	11059.302555531094	2711.5903281660167
0.7804887858566876	0.0134818297645653	7.053137927222207E-6	0.14802224666865535	257.93610611585103	0.013481829764565249	0.14802224666865535	257.93610611584995	11058.386219928341	2712.222761677049
0.7898990149278333	0.013339655349463046	7.023914205971052E-6	0.14806163926910096	257.7730578411924	0.013339655349462994	0.148061639269101	257.7730578411913	11057.529928237494	2712.8139164045315
0.7993092439989791	0.013206794086697584	6.9973873784737556E-6	0.14809846980702357	257.6205483125186	0.013206794086697532	0.14809846980702357	257.62054831251754	11056.729732787482	2713.3664868276737
0.8087194730701248	0.013082634037100329	6.973287908530626E-6	0.14813290436773516	257.47790211492566	0.013082634037100277	0.14813290436773516	257.4779021149246	11055.981947102851	2713.8829914330217
0.8181297021412706	0.012966603705355918	6.951374822427001E-6	0.14816509833534808	257.3444864604877	0.012966603705355864	0.14816509833534808	257.3444864604866	11055.283128417368	2714.3657842362327
0.8275399312124163	0.012858169337783979	6.931432573178145E-6	0.14819519707464693	257.2197085707578	0.012858169337783925	0.14819519707464693	257.2197085707567	11054.630061383366	2714.8170655442236
0.8369501602835621	0.012756832404207469	6.913268254234097E-6	0.14822333657039474	257.1030132123727	0.012756832404207415	0.14822333657039471	257.1030132123716	11054.019742891693	2715.23889200895
0.8463603893547078	0.012662127250989629	6.896709124013687E-6	0.148249644026626	256.9938803775139	0.012662127250989577	0.14824964402662602	256.9938803775128	11053.449367924253	2715.633186020072
0.8557706184258536	0.012573618913266523	6.881600406743668E-6	0.1482742384283347	256.891823101414	0.012573618913266471	0.1482742384283347	256.8918231014129	11052.916316366853	2716.0017444804703
0.8651808474969993	0.012490901075223432	6.867803338525484E-6	0.14829723106783826	256.7963854094569	0.01249090107522338	0.14829723106783826	256.7963854094558	11052.418140714974	2716.346247005728
0.874591076568145	0.01241359416806718	6.855193430941474E-6	0.14831872603797686	256.7071403867436	0.012413594168067128	0.14831872603797686	256.70714038674254	11051.952554610021	2716.6682635859474
0.8840013056392908	0.012341343596130384	6.8436589277733445E-6	0.14833882069417764	256.6236883633221	0.012341343596130332	0.14833882069417764	256.62368836332104	11051.517422148307	2716.9692617455694
0.8934115347104366	0.012273818082259233	6.833099433242104E-6	0.1483576060872926	256.54565520862167	0.012273818082259181	0.14835760608729257	256.5456552086206	11051.110747909346	2717.250613234358
0.9028217637815823	0.01221070812427068	6.823424692548727E-6	0.14837516736900838	256.47269072896194	0.012210708124270627	0.1483751673690084	256.47269072896086	11050.730667653881	2717.5136002804684
0.912231992852728	0.012151724554843146	6.814553507574564E-6	0.14839158417152226	256.40446716230446	0.012151724554843094	0.1483915841715223	256.4044671623034	11050.375439645579	2717.759421434474
0.9264447168136571	0.012069867214858062	6.802518243422684E-6	0.1484143734142346	256.30973862868467	0.01206986721485801	0.1484143734142346	256.3097386286836	11049.882456238056	2718.100618882613
0.9406574407745862	0.011995955477798463	6.791929696920403E-6	0.14843495660871694	256.2241569597387	0.011995955477798413	0.14843495660871697	256.2241569597376	11049.437326678199	2718.4087447482934
0.9548701647355153	0.01192921716727905	6.78259823829019E-6	0.1484535470623619	256.14684193015995	0.011929217167278999	0.14845354706236188	256.14684193015887	11049.035400094965	2718.687004479035
0.9690828886964444	0.011868955270082318	6.774361220101174E-6	0.14847033748108968	256.0769974463554	0.011868955270082264	0.14847033748108965	256.0769974463543	11048.672478381857	2718.9382930289744
0.9832956126573735	0.011814540706844281	6.76707899935364E-6	0.1484855019769506	256.01390371476776	0.011814540706844227	0.1484855019769506	256.0139037147667	11048.344772641023	2719.1652244664833
0.9975083366183026	0.011765405673045914	6.7606314377019046E-6	0.1484991978444701	255.95690998820257	0.01176540567304586	0.14849919784447008	255.95690998820152	11048.048863064238	2719.3701592855737
1.0117210605792317	0.0117210375745537	6.7549148831628135E-6	0.1485115671781619	255.90542793001399	0.011721037574553648	0.1485115671781619	255.90542793001293	11047.78166239693	2719.5552293080823
1.0259337845401608	0.011680973616734753	6.749839690038801E-6	0.14852273836196436	255.8589256600179	0.0116809736167347	0.14852273836196436	255.85892566001687	11047.540383341111	2719.722359934804
1.04014650850109	0.011644795982082614	6.74532819779772E-6	0.1485328273751307	255.8169224126027	0.011644795982082562	0.1485328273751307	255.81692241260168	11047.32250950479	2719.8732900113664
1.054359232462019	0.011612127474428172	6.7413130238563356E-6	0.14854193898010243	255.7789836846551	0.01161212747442812	0.14854193898010243	255.77898368465407	11047.125769162889	2720.009589798659
1.068571956422948	0.01158262755704612	6.737735583504581E-6	0.14855016780989738	255.74471680695154	0.011582627557046069	0.14855016780989738	255.74471680695052	11046.948111391426	2720.1326773332635
1.0827846803838772	0.01155598876782433	6.734544821652854E-6	0.14855759934471144	255.71376692653362	0.01155598876782428	0.14855759934471144	255.7137669265326	11046.787684473467	2720.2438332411257
1.0969974043448063	0.011531933497181193	6.7316961505603115E-6	0.14856431079717286	255.68581338338288	0.011531933497181143	0.14856431079717286	255.68581338338186	11046.642816490661	2720.344214064227
1.1112101283057354	0.011510211091011755	6.72915056159638E-6	0.14857037191036826	255.66056643933493	0.011510211091011704	0.14857037191036826	255.6605664393339	11046.511997873018	2720.4348642559835
1.1254228522666645	0.011490595234088874	6.7268738689034746E-6	0.14857584567692939	255.6377643135586	0.011490595234088824	0.14857584567692936	255.63776431355757	11046.393865638262	2720.516727025371
1.1396355762275936	0.011472881582293865	6.7248360573453525E-6	0.14858078899215454	255.61717049407108	0.011472881582293816	0.14858078899215454	255.61717049407005	11046.287189130173	2720.5906541555873
1.1538483001885227	0.011456885624166038	6.723010723102648E-6	0.14858525324404795	255.59857130537273	0.01145688562416599	0.14858525324404795	255.5985713053717	11046.190857138343	2720.657414875949
1.1680610241494518	0.011442440753444241	6.721374598110597E-6	0.148589284845536	255.58177371131433	0.011442440753444192	0.148589284845536	255.5817737113133	11046.103866288944	2720.7177038631057
1.1822737481103809	0.01142939653112055	6.719907145293303E-6	0.14859292571557411	255.56660332917545	0.011429396531120501	0.14859292571557411	255.56660332917443	11046.025310577103	2720.7721484602957
1.19648647207131	0.011417617115999971	6.718590210701203E-6	0.1485962137135842	255.5529026327213	0.011417617115999923	0.1485962137135842	255.55290263272028	11045.954371914271	2720.821315200167
1.210699196032239	0.01140697984685476	6.71740772145411E-6	0.14859918303094435	255.5405293274949	0.01140697984685471	0.14859918303094435	255.54052932749389	11045.890311588737	2720.8657156988434
1.2249119199931682	0.01139737396193916	6.716345428277377E-6	0.1486018645509783	255.52935487907715	0.011397373961939112	0.1486018645509783	255.5293548790761	11045.832462553517	2720.905811983351
1.2391246439540973	0.011388699443782645	6.715390681455655E-6	0.14860428616216523	255.51926318540177	0.011388699443782596	0.1486042861621652	255.51926318540072	11045.78022246882	2720.942021297764
1.2533373679150264	0.011380865976745598	6.714532235838912E-6	0.14860647305231958	255.51014937815864	0.01138086597674555	0.14860647305231958	255.5101493781576	11045.733047423715	2720.9747204406694
1.2675500918759555	0.011373792005632316	6.71376008247324E-6	0.14860844796908143	255.5019187382915	0.011373792005632268	0.14860844796908143	255.50191873829044	11045.690446266468	2721.0042496842425
1.2817628158368846	0.011367403885407995	6.713065303143234E-6	0.14861023145604343	255.49448571459212	0.011367403885407946	0.14861023145604343	255.49448571459106	11045.65197548362	2721.030916315879
1.2959755397978137	0.011361635113483608	6.712439943566037E-6	0.14861184206636227	255.48777303699896	0.01136163511348356	0.14861184206636227	255.4877730369979	11045.617234576355	2721.054997836495
1.3176012521288554	0.011353912184708733	6.711605827606432E-6	0.1486139983234038	255.47878599699652	0.011353912184708685	0.1486139983234038	255.47878599699547	11045.570725293588	2721.087237361624
1.339226964459897	0.011347299352037776	6.7108944358253885E-6	0.14861584469092584	255.47109033750343	0.011347299352037727	0.1486158446909258	255.47109033750237	11045.530901286242	2721.114843178422
1.3608526767909388	0.011341636994638611	6.710287378360644E-6	0.1486174257142761	255.46450048313412	0.011341636994638563	0.1486174257142761	255.46450048313307	11045.496801273379	2721.1384814581993
1.3824783891219805	0.011336788414057223	6.709769097518451E-6	0.14861877954535127	255.45885747858293	0.011336788414057173	0.14861877954535127	255.45885747858188	11045.467602020139	2721.1587227355394
1.4041041014530222	0.011332636633462654	6.709326430339238E-6	0.14861993883469468	255.4540252782024	0.011332636633462604	0.14861993883469468	255.45402527820136	11045.442599061491	2721.1760552559545
1.425729813784064	0.011329081543563158	6.708948221530792E-6	0.14862093152678318	255.4498874368565	0.011329081543563107	0.14862093152678318	255.44988743685545	11045.421189513796	2721.190896878455
1.4473555261151057	0.011326037410320185	6.708624992455697E-6	0.14862178155478936	255.44634421915646	0.011326037410320136	0.14862178155478936	255.4463442191554	11045.402857065304	2721.203605470373
1.4689812384461474	0.011323430788238846	6.708348676517407E-6	0.148622509422476	255.44331017714293	0.011323430788238798	0.148622509422476	255.44331017714188	11045.38715940926	2721.2144876125412
1.490606950777189	0.011321198780820324	6.708112407953211E-6	0.14862313268942143	255.44071212947807	0.011321198780820278	0.14862313268942146	255.44071212947702	11045.3737177678	2721.223805857669
1.5122326631082308	0.011319287546091485	6.707910342724589E-6	0.14862366638793834	255.43848742499523	0.011319287546091438	0.14862366638793834	255.43848742499418	11045.3622078918	2721.2317849664532
1.5338583754392725	0.011317650990186974	6.707737501754681E-6	0.14862412338754702	255.43658242480666	0.011317650990186928	0.14862412338754702	255.4365824248056	11045.352352193222	2721.238617358931
1.5554840877703142	0.011316249640325184	6.707589637473933E-6	0.14862451470943974	255.434951192556	0.011316249640325137	0.14862451470943974	255.43495119255496	11045.343912957842	2721.2444678175507
1.577109800101356	0.0113150496903389	6.707463123933191E-6	0.148624849792849	255.4335543846916	0.011315049690338853	0.148624849792849	255.43355438469055	11045.336686597167	2721.249477470669
1.5987355124323976	0.011314022192082399	6.707354865702523E-6	0.14862513672073643	255.43235831004168	0.011314022192082352	0.14862513672073643	255.43235831004063	11045.330498778887	2721.253767167531
1.6203612247634394	0.011313142361061625	6.707262219938007E-6	0.14862538241360765	255.43133412221673	0.011313142361061578	0.14862538241360765	255.43133412221567	11045.325200245188	2721.2574403765125
1.641986937094481	0.011312388976499513	6.707182928998585E-6	0.14862559279697118	255.43045712186495	0.011312388976499468	0.14862559279697118	255.4304571218639	11045.320663199798	2721.2605856891755
1.6636126494255228	0.01131174386649318	6.707115063135026E-6	0.14862577294505586	255.42970615780288	0.011311743866493135	0.14862577294505586	255.42970615780183	11045.316778207467	2721.2632789692543
1.6962871146750853	0.01131094068989872	6.707030607351903E-6	0.14862599723416073	255.42877118526204	0.011310940689898673	0.1486259972341607	255.42877118526098	11045.311941304108	2721.2666321691863
1.7289615799246478	0.01131030543493682	6.706963839666429E-6	0.14862617463120462	255.42803168506828	0.011310305434936774	0.1486261746312046	255.42803168506722	11045.308115661363	2721.2692843133545
1.7616360451742104	0.011309802952198418	6.706911045670612E-6	0.14862631495154935	255.42744674245003	0.011309802952198371	0.14862631495154935	255.42744674244898	11045.305089601774	2721.2713821454477
1.7943105104237729	0.011309405422166269	6.706869289879866E-6	0.14862642596356065	255.42698397426554	0.011309405422166222	0.14862642596356068	255.4269839742645	11045.302695590119	2721.2730418084475
1.8269849756733354	0.011309090908357943	6.7068362609605E-6	0.1486265137930267	255.42661784510312	0.011309090908357895	0.14862651379302666	255.42661784510207	11045.300801520123	2721.2743548847775
1.859659440922898	0.011308842104653744	6.706810137392971E-6	0.1486265832727171	255.42632820927207	0.011308842104653695	0.1486265832727171	255.42632820927102	11045.29930317058	2721.2753936259014
1.8923339061724604	0.011308645303837085	6.706789477152053E-6	0.14862663823039873	255.42609911031153	0.011308645303837038	0.14862663823039873	255.42609911031047	11045.298117993654	2721.2762152583673
1.925008371422023	0.011308489630144122	6.706773136391751E-6	0.14862668170314486	255.42591788779845	0.011308489630144074	0.14862668170314483	255.4259178877974	11045.29718049314	2721.276865187664
1.9576828366715855	0.011308366475488857	6.706760210184613E-6	0.14862671609478256	255.4257745211139	0.011308366475488807	0.1486267160947826	255.42577452111286	11045.296438829284	2721.277379351885
1.990357301921148	0.011308269045347551	6.706749984687673E-6	0.14862674330271125	255.42566110075873	0.011308269045347501	0.14862674330271125	255.42566110075765	11045.295852083995	2721.277786117677
2.0230317671707105	0.011308191973068532	6.706741896295108E-6	0.14862676482559792	255.4255713793502	0.011308191973068482	0.1486267648255979	255.42557137934912	11045.29538793814	2721.2781078904904
2.074209440355979	0.011308102371980178	6.706732493792803E-6	0.14862678984725344	255.42546707280576	0.01130810237198013	0.14862678984725344	255.42546707280468	11045.294848341102	2721.2784819705325
2.1253871135412474	0.011308040403579862	6.70672599143341E-6	0.14862680715229118	255.42539493401455	0.011308040403579816	0.14862680715229118	255.4253949340135	11045.29447515406	2721.278740685539
2.176564786726516	0.011307997493885773	6.706721489136821E-6	0.14862681913517017	255.42534498172412	0.011307997493885726	0.14862681913517015	255.42534498172304	11045.29421674265	2721.278919831552
2.2277424599117843	0.011307967690565641	6.706718362068401E-6	0.14862682745792172	255.4253102868208	0.011307967690565595	0.14862682745792172	255.42531028681972	11045.294037260644	2721.2790442591354
2.2789201330970528	0.011307946969553692	6.706716187792625E-6	0.14862683324435513	255.42528616504237	0.011307946969553643	0.14862683324435513	255.42528616504129	11045.293912474252	2721.2791307683237
2.330097806282321	0.011307932602341442	6.7067146800642E-6	0.1486268372564631	255.42526944002742	0.011307932602341393	0.1486268372564631	255.4252694400263	11045.293825951807	2721.2791907505493
2.41193347298076	0.011307918372765685	6.706713186658275E-6	0.14862684123013967	255.42525287538248	0.011307918372765634	0.1486268412301397	255.42525287538137	11045.293740258237	2721.279250158005
2.493769139679199	0.011307910692224766	6.7067123806678195E-6	0.14862684337497334	255.42524393438612	0.011307910692224718	0.14862684337497334	255.425243934385	11045.293694004367	2721.279282223792
2.5756048063776382	0.011307906407452474	6.7067119319561645E-6	0.14862684457174583	255.42523894570374	0.011307906407452425	0.14862684457174583	255.42523894570263	11045.293668200553	2721.279300113185
2.6574404730760772	0.011307903792701256	6.70671165848218E-6	0.14862684530188833	255.42523590123446	0.011307903792701206	0.14862684530188833	255.42523590123335	11045.293652453964	2721.2793110302187
2.7392761397745162	0.011307902170688444	6.706711487910012E-6	0.14862684575472437	255.4252340134041	0.011307902170688394	0.14862684575472437	255.425234013403	11045.293642685852	2721.2793178016527
2.8211118064729552	0.011307901277432081	6.7067113931380755E-6	0.14862684600410936	255.42523297421613	0.011307901277432033	0.14862684600410936	255.42523297421502	11045.293637306464	2721.2793215302854
2.9029474731713942	0.011307900841184996	6.706711347051071E-6	0.1486268461259591	255.4252324663785	0.011307900841184949	0.1486268461259591	255.4252324663774	11045.293634679289	2721.279323351589
2.9847831398698332	0.01130790059376728	6.706711321552237E-6	0.1486268461950845	255.4252321779805	0.01130790059376723	0.14862684619508454	255.42523217797935	11045.293633189289	2721.279324384918
3.0666188065682722	0.01130790040955181	6.706711302446137E-6	0.148626846246512	255.42523196351547	0.011307900409551761	0.14862684624651198	255.42523196351436	11045.293632079904	2721.2793251540234
3.1484544732667112	0.011307900289032245	6.706711289453586E-6	0.14862684628013617	255.42523182350973	0.011307900289032197	0.1486268462801362	255.42523182350862	11045.293631354107	2721.279325656894
3.2302901399651502	0.011307900240402463	6.706711284046928E-6	0.14862684629371414	255.4252317669913	0.011307900240402414	0.14862684629371417	255.42523176699018	11045.293631061246	2721.2793258598294
3.3121258066635892	0.011307900229046272	6.706711282983075E-6	0.14862684629690381	255.4252317536048	0.011307900229046224	0.14862684629690381	255.4252317536037	11045.293630992857	2721.279325907407
3.440327036921685	0.011307900242070264	6.706711284982255E-6	0.1486268462932827	255.42523176840905	0.011307900242070214	0.1486268462932827	255.42523176840794	11045.293631071294	2721.279325853388
3.568528267179781	0.011307900257886692	6.70671128686623E-6	0.14862684628886833	255.42523178677894	0.01130790025788664	0.14862684628886833	255.42523178677786	11045.293631166543	2721.279325787397
3.696729497437877	0.011307900248447892	6.706711285466615E-6	0.14862684629149073	255.4252317760365	0.01130790024844784	0.14862684629149073	255.42523177603542	11045.293631109698	2721.279325826559
3.824930727695973	0.01130790021823311	6.706711281917457E-6	0.14862684629991893	255.4252317410324	0.011307900218233058	0.14862684629991896	255.4252317410313	11045.293630927737	2721.2793259525356
3.953131957954069	0.01130790019455706	6.706711279451419E-6	0.14862684630653142	255.42523171345584	0.01130790019455701	0.14862684630653142	255.42523171345474	11045.293630785156	2721.2793260513968
4.263574495555274	0.011307900153696811	6.706711276134108E-6	0.1486268463179646	255.42523166548062	0.011307900153696763	0.14862684631796463	255.42523166547954	11045.293630539094	2721.2793262223922
4.57401703315648	0.011307900138236508	6.706711274899238E-6	0.14862684632228806	255.42523164737588	0.011307900138236458	0.14862684632228806	255.42523164737477	11045.293630445993	2721.279326287044
4.884459570757685	0.011307900158189518	6.706711276132499E-6	0.1486268463166951	255.4252316709816	0.011307900158189468	0.1486268463166951	255.42523167098048	11045.293630566148	2721.279326203366
5.0	0.011307900174720888	6.706711277402858E-6	0.14862684631206882	255.425231690402	0.01130790017472084	0.14862684631206882	255.42523169040092	11045.2936306657	2721.279326134174
