t	A	AB	ABC	AC	B	BAC	BC	C	CABC
0.9640000000000007	0.2884336673116409	4.1582766435046826E-5	0.002959040483930171	20.52327952464753	0.2884336673116409	0.002959040483930171	20.52327952464753	3555.7952013769736	79.12007712202622
0.9650000000000007	0.2884323178178404	4.158280896280703E-5	0.002959043578780675	20.52319817471733	0.2884323178178404	0.002959043578780675	20.52319817471733	3555.795198684268	79.12015981521809
0.9660000000000007	0.2884309799239159	4.158285112602218E-5	0.0029590466471752334	20.52311752014221	0.2884309799239159	0.0029590466471752334	20.52311752014221	3555.7951960146997	79.12024180150846
0.9670000000000007	0.288429653421237	4.15828929314276E-5	0.0029590496893877015	20.52303755380053	0.288429653421237	0.0029590496893877015	20.52303755380053	3555.795193367893	79.12032308822701
0.9680000000000007	0.2884283382504024	4.1582934379875565E-5	0.002959052705518416	20.522958273083805	0.2884283382504024	0.002959052705518416	20.522958273083805	3555.795190743641	79.12040367804028
0.9690000000000007	0.2884270342954261	4.158297547277636E-5	0.0029590556958510256	20.522879670505564	0.2884270342954261	0.0029590556958510256	20.522879670505564	3555.795188141821	79.12048357855164
0.9700000000000008	0.2884257415320777	4.1583016211762426E-5	0.0029590586605271413	20.522801742313796	0.2884257415320777	0.0029590586605271413	20.522801742313796	3555.79518556228	79.12056279353776
0.9710000000000008	0.2884244598659922	4.1583056602280187E-5	0.002959061599875269	20.52272447983985	0.2884244598659922	0.002959061599875269	20.52272447983985	3555.7951830049087	79.12064133175802
0.9720000000000008	0.2884231892428326	4.1583096646212976E-5	0.0029590645139812343	20.522647880837166	0.2884231892428326	0.0029590645139812343	20.522647880837166	3555.795180469572	79.1207191955156
0.9730000000000008	0.28842192937721806	4.158313635135663E-5	0.0029590674032687145	20.522571934265915	0.28842192937721806	0.0029590674032687145	20.522571934265915	3555.795177955703	79.12079639613475
0.9740000000000008	0.28842068024523915	4.1583175717611534E-5	0.002959070267920017	20.522496635274333	0.28842068024523915	0.002959070267920017	20.522496635274333	3555.795175463228	79.12087293848973
0.9750000000000008	0.2884194418068226	4.15832147464319E-5	0.002959073108097059	20.52242197958222	0.2884194418068226	0.002959073108097059	20.52242197958222	3555.795172992076	79.12094882690089
0.9760000000000008	0.28841821401144196	4.1583253439167945E-5	0.002959075923897849	20.522347964623048	0.28841821401144196	0.002959075923897849	20.522347964623048	3555.79517054227	79.12102406398519
0.9770000000000008	0.2884169967757643	4.1583291798878597E-5	0.002959078715490764	20.522274585975175	0.2884169967757643	0.002959078715490764	20.522274585975175	3555.795168113423	79.12109865424742
0.9780000000000008	0.2884157900346917	4.158332982824519E-5	0.0029590814830110267	20.522201840100884	0.2884157900346917	0.0029590814830110267	20.522201840100884	3555.7951657055655	79.12117260129023
0.9790000000000008	0.28841459351211085	4.158336753742406E-5	0.002959084227035823	20.522129711827418	0.28841459351211085	0.002959084227035823	20.522129711827418	3555.7951633180874	79.12124592055979
0.9800000000000008	0.2884134071905438	4.1583404926104974E-5	0.002959086947654347	20.522058198816218	0.2884134071905438	0.002959086947654347	20.522058198816218	3555.7951609509632	79.12131861441455
0.9810000000000008	0.28841223099697194	4.158344199329344E-5	0.002959089645191705	20.521987292439523	0.28841223099697194	0.002959089645191705	20.521987292439523	3555.7951586040476	79.12139069155289
0.9820000000000008	0.28841106478101747	4.1583478745843754E-5	0.0029590923197311907	20.52191699065965	0.28841106478101747	0.0029590923197311907	20.52191699065965	3555.7951562770536	79.12146215416233
0.9830000000000008	0.28840990851891696	4.158351518481521E-5	0.0029590949713233753	20.52184729208065	0.28840990851891696	0.0029590949713233753	20.52184729208065	3555.7951539698656	79.12153300366381
0.9840000000000008	0.2884087622119057	4.158355131170832E-5	0.0029590976000818626	20.52177819368278	0.2884087622119057	0.0029590976000818626	20.52177819368278	3555.795151682596	79.12160324307585
0.9850000000000008	0.28840762584850843	4.158358712687463E-5	0.0029591002061017447	20.521709692977016	0.28840762584850843	0.0029591002061017447	20.521709692977016	3555.795149415166	79.12167287489686
0.9860000000000008	0.2884064992813817	4.158362263225751E-5	0.002959102789958263	20.521641774719125	0.2884064992813817	0.002959102789958263	20.521641774719125	3555.795147167251	79.12174191451867
0.9870000000000008	0.2884053822482039	4.158365783424512E-5	0.0029591053518423734	20.521574434069265	0.2884053822482039	0.0029591053518423734	20.521574434069265	3555.7951449383977	79.12181036704268
0.9880000000000008	0.28840427470955965	4.1583692736245366E-5	0.0029591078918331775	20.521507668953074	0.28840427470955965	0.0029591078918331775	20.521507668953074	3555.7951427284606	79.12187823458304
