t	(Var=A) A	(Var=AB) AB	(Var=ABC) ABC	(Var=AC) AC	(Var=B) B	(Var=BAC) BAC	(Var=BC) BC	(Var=C) C	(Var=CABC) CABC
1.207225045872384	0.0028858754780065918	4.16461820881295E-7	0.013406954458055802	92.90275741324834	0.0028858754780065918	0.0134069544580558	92.90275741324835	16096.232085721573	358.4677927715078
1.228336660995033	0.0028858463167828895	4.1646278935891064E-7	0.013406985853255593	92.90193169405501	0.0028858463167828895	0.013406985853255593	92.901931694055	16096.232059382433	358.46863162887496
1.249448276117682	0.0028858219951150774	4.164635971104391E-7	0.013407012038181695	92.90124300927056	0.0028858219951150774	0.013407012038181693	92.90124300927054	16096.2320374145	358.46933127144024
1.2705598912403309	0.0028858017096029935	4.16464270817145E-7	0.013407033877765416	92.90066861050683	0.0028858017096031604	0.013407033877765415	92.90066861050681	16096.232019092125	358.4699148095523
1.2916715063629798	0.0028857847908382293	4.1646483271053953E-7	0.013407052092688708	92.90018954324735	0.0028857847908382293	0.013407052092688707	92.90018954324734	16096.23200381068	358.47040149932
1.3127831214856287	0.002885770680328431	4.16465301338646E-7	0.013407067284224878	92.89978999351804	0.002885770680328431	0.013407067284224878	92.89978999351806	16096.231991065717	358.4708074063383
1.3338947366082776	0.0028857589118574034	4.164656921849349E-7	0.013407079954303224	92.89945676017304	0.0028857589118574034	0.013407079954303222	92.89945676017307	16096.231980436145	358.4711459418001
1.3550063517309265	0.0028857490965122886	4.1646601816554023E-7	0.013407090521627396	92.89917883096784	0.0028857490965122886	0.013407090521627394	92.89917883096786	16096.231971570682	358.47142829316914
1.3761179668535755	0.0028857409101164916	4.1646629004667656E-7	0.013407099335206679	92.89894702667632	0.0028857409101164916	0.013407099335206677	92.89894702667631	16096.231964176526	358.4716637857245
1.3972295819762244	0.002885734082413298	4.1646651680390064E-7	0.01340710668600222	92.89875369478415	0.002885734082413298	0.01340710668600222	92.89875369478416	16096.231958009574	358.47186019374095
1.4183411970988733	0.002885728387947644	4.164667059248465E-7	0.013407112816741059	92.89859245137329	0.002885728387947644	0.013407112816741059	92.89859245137329	16096.231952866196	358.47202400271203
1.4394528122215222	0.002885723638602192	4.164668636571203E-7	0.013407117929952214	92.89845796976637	0.002885723638602192	0.013407117929952212	92.89845796976637	16096.23194857647	358.47216062406886
1.4605644273441711	0.002885719677476152	4.1646699521156535E-7	0.013407122194555896	92.89834580722541	0.002885719677476152	0.013407122194555894	92.89834580722541	16096.23194499868	358.4722745712387
1.48167604246682	0.002885716373751734	4.1646710493280964E-7	0.01340712575139208	92.89825225954422	0.002885716373751734	0.01340712575139208	92.89825225954421	16096.231942014674	358.47236960736575
1.514083750673398	0.0028857123374722623	4.1646723898326153E-7	0.013407130096908582	92.89813796892976	0.0028857123374722623	0.013407130096908582	92.89813796892975	16096.231938369006	358.47248571646844
1.5464914588799759	0.002885709283588283	4.1646734040699304E-7	0.013407133384763889	92.89805149566375	0.002885709283588283	0.013407133384763887	92.89805149566375	16096.231935610665	358.47257356561823
1.5788991670865538	0.002885706972540343	4.164674171601778E-7	0.013407135872873269	92.89798605636504	0.002885706972540343	0.013407135872873269	92.89798605636508	16096.231933523271	358.4726400461266
1.6113068752931317	0.00288570522277518	4.1646747527238507E-7	0.013407137756697657	92.89793651025226	0.00288570522277518	0.013407137756697657	92.89793651025226	16096.231931942835	358.4726903805712
1.6437145834997096	0.00288570389774499	4.164675192784694E-7	0.013407139183243894	92.8978989909272	0.002885703897745157	0.013407139183243896	92.89789899092717	16096.231930746038	358.47272849686965
1.6761222917062875	0.0028857028947077584	4.1646755259069196E-7	0.013407140263127114	92.89787058912167	0.0028857028947079253	0.013407140263127112	92.89787058912165	16096.231929840073	358.4727573505793
1.7085299999128654	0.0028857021356902845	4.164675777987244E-7	0.013407141080296413	92.89784909690513	0.0028857021356902845	0.013407141080296411	92.89784909690515	16096.231929154506	358.4727791847603
1.7409377081194433	0.002885701561252176	4.1646759687664526E-7	0.01340714169874563	92.89783283118778	0.002885701561252176	0.01340714169874563	92.89783283118781	16096.231928635663	358.47279570928254
1.7733454163260212	0.0028857011263366036	4.1646761132081324E-7	0.013407142166982505	92.89782051617746	0.0028857011263366036	0.013407142166982506	92.89782051617749	16096.231928242834	358.47280822023794
1.805753124532599	0.002885700797032338	4.1646762225744685E-7	0.013407142521515657	92.89781119166774	0.002885700797032338	0.013407142521515657	92.89781119166774	16096.231927945399	358.4728176931109
1.8561420737941603	0.0028857004369910047	4.164676342149033E-7	0.013407142909140898	92.8978009968092	0.0028857004369910047	0.013407142909140898	92.89780099680922	16096.2319276202	358.4728280501811
1.9065310230557215	0.0028857002043283743	4.1646764194194303E-7	0.013407143159628548	92.89779440878058	0.0028857002043282073	0.013407143159628548	92.89779440878063	16096.23192741005	358.4728347430325
1.9569199723172828	0.0028857000536970045	4.1646764694464185E-7	0.013407143321801023	92.89779014351244	0.0028857000536970045	0.013407143321801021	92.89779014351247	16096.231927273997	358.47283907616537
2.007308921578844	0.0028856999554119564	4.1646765020884484E-7	0.013407143427616713	92.89778736047363	0.0028856999554121234	0.013407143427616711	92.89778736047361	16096.231927185225	358.4728419034852
2.0576978708404052	0.002885699891013131	4.164676523476137E-7	0.013407143496949232	92.89778553697208	0.002885699891013131	0.013407143496949232	92.89778553697205	16096.231927127059	358.47284375600066
2.1080868201019665	0.002885699849102094	4.1646765373953783E-7	0.013407143542071228	92.8977843502269	0.002885699849102094	0.013407143542071228	92.89778435022693	16096.231927089202	358.47284496162825
2.2037981714774504	0.002885699807861412	4.164676551092144E-7	0.013407143586472004	92.89778318245034	0.002885699807861245	0.013407143586472006	92.8977831824504	16096.231927051955	358.4728461479853
2.2995095228529343	0.0028856997940923034	4.1646765556649605E-7	0.01340714360129572	92.89778279257457	0.0028856997940923034	0.01340714360129572	92.89778279257456	16096.231927039518	358.47284654406445
2.3952208742284182	0.0028856997886542307	4.1646765574708733E-7	0.013407143607150463	92.89778263858994	0.0028856997886543977	0.013407143607150469	92.89778263858992	16096.231927034607	358.47284670049913
2.490932225603902	0.002885699782115515	4.1646765596424853E-7	0.013407143614190176	92.89778245343983	0.002885699782115515	0.01340714361419018	92.89778245343983	16096.231927028699	358.4728468885952
2.586643576979386	0.002885699775632538	4.164676561795641E-7	0.01340714362116962	92.89778226987491	0.002885699775632705	0.01340714362116962	92.89778226987487	16096.231927022845	358.4728470750809
2.68235492835487	0.0028856997727726456	4.164676562745608E-7	0.013407143624248998	92.89778218888475	0.002885699772772813	0.013407143624248996	92.8977821888847	16096.231927020262	358.47284715735964
2.778066279730354	0.0028856997728886535	4.164676562707004E-7	0.013407143624123985	92.89778219217264	0.0028856997728888205	0.013407143624123985	92.89778219217261	16096.231927020364	358.4728471540194
2.873777631105838	0.0028856997730041566	4.1646765626686693E-7	0.013407143623999767	92.8977821954396	0.0028856997730039896	0.013407143623999767	92.89778219543962	16096.231927020472	358.4728471507005
2.9694889824813218	0.002885699772121426	4.164676562961883E-7	0.013407143624950218	92.89778217044211	0.0028856997721212587	0.013407143624950216	92.89778217044214	16096.231927019673	358.4728471760957
3.0652003338568057	0.0028856997713728348	4.164676563210506E-7	0.013407143625756124	92.89778214924607	0.0028856997713728348	0.013407143625756122	92.89778214924605	16096.231927019	358.47284719762894
3.2859286108977788	0.0028856997684716446	4.16467656417404E-7	0.01340714362887962	92.89778206709556	0.002885699768471812	0.01340714362887962	92.8977820670955	16096.231927016375	358.47284728108656
3.506656887938752	0.002885699766364711	4.1646765648737396E-7	0.013407143631147853	92.8977820074393	0.002885699766364711	0.01340714363114785	92.89778200743928	16096.23192701447	358.47284734169205
3.727385164979725	0.0028856997681590475	4.164676564277882E-7	0.013407143629215901	92.89778205825127	0.0028856997681588805	0.0134071436292159	92.89778205825128	16096.231927016095	358.4728472900717
3.948113442020698	0.002885699771095661	4.164676563302491E-7	0.013407143626054198	92.89778214140651	0.002885699771095494	0.013407143626054196	92.89778214140652	16096.23192701875	358.4728472055933
4.168841719061671	0.0028856997721709524	4.1646765629453886E-7	0.013407143624896787	92.89778217184728	0.0028856997721709524	0.013407143624896787	92.89778217184728	16096.23192701972	358.4728471746681
4.677401781669371	0.0028856997731272157	4.164676562627727E-7	0.013407143623867015	92.89778219893124	0.0028856997731272157	0.013407143623867015	92.89778219893125	16096.23192702058	358.47284714715335
5.0	0.0028856997719851063	4.1646765630070643E-7	0.013407143625096646	92.89778216659086	0.0028856997719852733	0.013407143625096646	92.8977821665908	16096.23192701955	358.4728471800082
